"REF_DATE","GEO","DGUID","Statistic","Household tenure","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Personal care products","Dollars","81","units","0","v64476637","1.1.2.207","714","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Hair care products","Dollars","81","units","0","v64476638","1.1.2.208","73","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Makeup, skin care, manicure and fragrance products","Dollars","81","units","0","v64476639","1.1.2.209","298","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Makeup, skin care and manicure products","Dollars","81","units","0","v64476640","1.1.2.210","287","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Fragrance products","Dollars","81","units","0","v64476641","1.1.2.211","11","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Personal deodorants","Dollars","81","units","0","v64476642","1.1.2.212","17","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Body soaps","Dollars","81","units","0","v64476643","1.1.2.213","45","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Oral hygiene products","Dollars","81","units","0","v64476644","1.1.2.214","54","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Disposable diapers","Dollars","81","units","0","v64476645","1.1.2.215","41","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other personal care supplies and equipment","Dollars","81","units","0","v64476646","1.1.2.216","186","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Personal care services","Dollars","81","units","0","v64476647","1.1.2.217","664","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Hair grooming services","Dollars","81","units","0","v64476648","1.1.2.218","511","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other personal care services","Dollars","81","units","0","v64476649","1.1.2.219","153","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Recreation","Dollars","81","units","0","v54530525","1.1.2.30","4717","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Recreational equipment and related services","Dollars","81","units","0","v54530526","1.1.2.31","975","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Sports, athletic and recreational equipment and related services","Dollars","81","units","0","v64476650","1.1.2.220","146","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Outdoor play equipment and accessories","Dollars","81","units","0","v64476651","1.1.2.221","","F","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Children's toys","Dollars","81","units","0","v64476652","1.1.2.222","132","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Video game systems and accessories (excluding for computers)","Dollars","81","units","0","v64476653","1.1.2.223","","F","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Art and craft materials","Dollars","81","units","0","v64476654","1.1.2.224","47","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Computer equipment and supplies","Dollars","81","units","0","v64476655","1.1.2.225","418","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Computer hardware","Dollars","81","units","0","v64476656","1.1.2.226","204","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Computer software and video game systems","Dollars","81","units","0","v64476657","1.1.2.227","","F","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Computer supplies and other equipment","Dollars","81","units","0","v64476658","1.1.2.228","69","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Tablet computers","Dollars","81","units","0","v79417401","1.1.2.317","104","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","E-Book readers","Dollars","81","units","0","v105964483","1.1.2.321","6","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Wearable electronic devices","Dollars","81","units","0","v110620166","1.1.2.322","","..","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Photographic goods and services","Dollars","81","units","0","v64476659","1.1.2.229","128","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Cameras and accessories","Dollars","81","units","0","v64476660","1.1.2.230","23","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Photographic services","Dollars","81","units","0","v64476661","1.1.2.231","106","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Collectors' items (e.g. stamps, coins)","Dollars","81","units","0","v64476662","1.1.2.232","24","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other recreational equipment and related services","Dollars","81","units","0","v64476663","1.1.2.233","47","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Home entertainment equipment and services","Dollars","81","units","0","v54530527","1.1.2.32","277","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Home entertainment equipment","Dollars","81","units","0","v64476664","1.1.2.234","265","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Audio equipment","Dollars","81","units","0","v64476665","1.1.2.235","21","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Video equipment","Dollars","81","units","0","v64476666","1.1.2.236","154","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Blu-ray players","Dollars","81","units","0","v64476667","1.1.2.237","6","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","DVD players","Dollars","81","units","0","v64476668","1.1.2.238","2","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Televisions and other video equipment and accessories","Dollars","81","units","0","v64476669","1.1.2.239","146","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Home theatre systems","Dollars","81","units","0","v64476670","1.1.2.240","26","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Pre-recorded media, music downloads and blank audio and video media","Dollars","81","units","0","v64476671","1.1.2.241","65","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Home entertainment services","Dollars","81","units","0","v64476672","1.1.2.242","11","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Rental of video media","Dollars","81","units","0","v64476673","1.1.2.243","5","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Maintenance and repairs of electronic and communications equipment","Dollars","81","units","0","v64476674","1.1.2.244","","F","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Recreational services","Dollars","81","units","0","v54530528","1.1.2.33","2532","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Entertainment","Dollars","81","units","0","v64476675","1.1.2.245","1021","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Movie theatres","Dollars","81","units","0","v64476676","1.1.2.246","63","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Live sporting and performing arts events","Dollars","81","units","0","v64476677","1.1.2.247","133","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Admission fees to museums, zoos and other sites","Dollars","81","units","0","v64476678","1.1.2.248","51","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Television and satellite radio services (including installation, service and pay TV charges)","Dollars","81","units","0","v64476679","1.1.2.249","775","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Use of recreation facilities","Dollars","81","units","0","v64476682","1.1.2.252","539","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Dues and fees for sports and recreation facilities","Dollars","81","units","0","v64476683","1.1.2.253","472","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Children's camps","Dollars","81","units","0","v64476684","1.1.2.254","67","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Package trips","Dollars","81","units","0","v64476685","1.1.2.255","957","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other recreational activities and services","Dollars","81","units","0","v64476686","1.1.2.256","15","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Recreational vehicles and associated services","Dollars","81","units","0","v54530529","1.1.2.34","933","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Purchase of recreational vehicles","Dollars","81","units","0","v64476687","1.1.2.257","712","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Motorcycles and snowmobiles (purchase)","Dollars","81","units","0","v64476688","1.1.2.258","147","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","All-terrain vehicles (purchase)","Dollars","81","units","0","v64476689","1.1.2.259","105","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Bicycles (purchase), parts and accessories","Dollars","81","units","0","v64476691","1.1.2.261","77","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other recreational vehicles (purchase)","Dollars","81","units","0","v64476690","1.1.2.260","383","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Operation of recreational vehicles","Dollars","81","units","0","v64476692","1.1.2.262","221","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Insurance premiums for recreational vehicles","Dollars","81","units","0","v64476693","1.1.2.263","85","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Registration fees and licences for recreational vehicles","Dollars","81","units","0","v64476694","1.1.2.264","38","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Parking, storage fees and other dues","Dollars","81","units","0","v64476695","1.1.2.265","32","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other expenses for recreational vehicles","Dollars","81","units","0","v64476696","1.1.2.266","66","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Education","Dollars","81","units","0","v54530530","1.1.2.35","1645","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Tuition fees","Dollars","81","units","0","v64476697","1.1.2.267","1513","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Tuition fees for kindergarten, elementary and secondary schools","Dollars","81","units","0","v64476698","1.1.2.268","351","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Tuition fees for university","Dollars","81","units","0","v64476699","1.1.2.269","730","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Tuition fees for other training (college, trade and professional institutions)","Dollars","81","units","0","v64476700","1.1.2.270","247","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other educational services","Dollars","81","units","0","v64476701","1.1.2.271","32","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Personal interest courses and lessons (excluding driving lessons)","Dollars","81","units","0","v64476702","1.1.2.272","154","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Textbooks and school supplies","Dollars","81","units","0","v64476703","1.1.2.273","131","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Reading materials and other printed matter","Dollars","81","units","0","v54530531","1.1.2.36","170","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Newspapers","Dollars","81","units","0","v64476704","1.1.2.274","20","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Magazines and periodicals","Dollars","81","units","0","v64476705","1.1.2.275","23","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Books and E-Books (excluding school books)","Dollars","81","units","0","v64476706","1.1.2.276","109","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Maps, sheet music and other printed matter","Dollars","81","units","0","v64476707","1.1.2.277","16","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Services related to reading materials (e.g. photocopying, library fees)","Dollars","81","units","0","v64476708","1.1.2.278","","F","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Tobacco products and alcoholic beverages","Dollars","81","units","0","v54530532","1.1.2.37","1346","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Tobacco products and smokers' supplies","Dollars","81","units","0","v64476709","1.1.2.279","323","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Cigarettes","Dollars","81","units","0","v64476710","1.1.2.280","294","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Electronic cigarettes and supplies for electronic cigarettes","Dollars","81","units","0","v110620167","1.1.2.323","","..","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other tobacco products and smokers' supplies","Dollars","81","units","0","v64476711","1.1.2.281","29","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Alcoholic beverages","Dollars","81","units","0","v64476712","1.1.2.282","1023","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Alcoholic beverages served on licensed premises and in restaurants","Dollars","81","units","0","v64476713","1.1.2.283","252","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Alcoholic beverages purchased from stores","Dollars","81","units","0","v64476714","1.1.2.284","761","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Self-made alcoholic beverages","Dollars","81","units","0","v64476715","1.1.2.285","","F","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Games of chance","Dollars","81","units","0","v54530533","1.1.2.38","171","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Government-run lotteries","Dollars","81","units","0","v64476716","1.1.2.286","124","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other games of chance","Dollars","81","units","0","v64476717","1.1.2.287","47","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Casinos, bingos and gaming machines","Dollars","81","units","0","v64476718","1.1.2.288","37","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Non-government lotteries and raffle tickets","Dollars","81","units","0","v64476719","1.1.2.289","10","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Miscellaneous expenditures","Dollars","81","units","0","v54530534","1.1.2.39","1913","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Financial services","Dollars","81","units","0","v64476720","1.1.2.290","850","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Service charges for banks and other financial institutions","Dollars","81","units","0","v64476721","1.1.2.291","245","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Stock and bond commissions","Dollars","81","units","0","v64476722","1.1.2.292","139","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Brokerage fees and other similar services","Dollars","81","units","0","v64476723","1.1.2.293","162","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other financial services","Dollars","81","units","0","v64476724","1.1.2.294","304","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other miscellaneous goods and services","Dollars","81","units","0","v64476725","1.1.2.295","1063","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Forfeit of deposits, fines, and money lost or stolen","Dollars","81","units","0","v64476726","1.1.2.296","65","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Legal services not related to dwellings","Dollars","81","units","0","v64476727","1.1.2.297","176","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Dues to unions and professional associations","Dollars","81","units","0","v64476728","1.1.2.298","388","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Contributions and dues for social clubs and other organizations","Dollars","81","units","0","v64476729","1.1.2.299","73","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Funeral services","Dollars","81","units","0","v64476730","1.1.2.300","160","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Government services","Dollars","81","units","0","v64476731","1.1.2.301","121","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Wholesale/retail memberships","Dollars","81","units","0","v64476732","1.1.2.302","56","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other goods and services","Dollars","81","units","0","v64476733","1.1.2.303","","F","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Discounts and refunds","Dollars","81","units","0","v64476734","1.1.2.304","-8","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Recycling fees and other environmental fees","Dollars","81","units","0","v64476735","1.1.2.305","5","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Other general expenditures","Dollars","81","units","0","v64476736","1.1.2.306","9","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Income taxes","Dollars","81","units","0","v54530535","1.1.2.40","19400","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Personal insurance payments and pension contributions","Dollars","81","units","0","v54530536","1.1.2.41","5958","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Employment insurance and Quebec parental insurance premiums","Dollars","81","units","0","v64476737","1.1.2.307","822","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Retirement and pension fund payments","Dollars","81","units","0","v64476738","1.1.2.308","4336","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Annuity contracts and transfers to RRIFs","Dollars","81","units","0","v64476739","1.1.2.309","58","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Premiums on life, term and endowment insurance","Dollars","81","units","0","v64476740","1.1.2.310","743","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Gifts of money, support payments and charitable contributions","Dollars","81","units","0","v54530537","1.1.2.42","2341","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Gifts of money and support payments","Dollars","81","units","0","v64476741","1.1.2.311","1485","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Gifts of money to persons living in Canada","Dollars","81","units","0","v64476742","1.1.2.312","920","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Gifts of money to persons living outside Canada","Dollars","81","units","0","v64476743","1.1.2.313","209","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Alimony and child support","Dollars","81","units","0","v64476744","1.1.2.314","356","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner","Charitable contributions","Dollars","81","units","0","v64476745","1.1.2.315","856","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Total expenditure","Dollars","81","units","0","v54530538","1.1.3.1","108670","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Total current consumption","Dollars","81","units","0","v54530539","1.1.3.2","79019","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Food expenditures","Dollars","81","units","0","v54530540","1.1.3.3","10037","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Food purchased from stores","Dollars","81","units","0","v54530541","1.1.3.4","7219","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Bakery products","Dollars","81","units","0","v64476746","1.1.3.43","698","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Cereal grains and cereal products","Dollars","81","units","0","v64476747","1.1.3.44","436","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Fruit, fruit preparations and nuts","Dollars","81","units","0","v64476748","1.1.3.45","873","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Vegetables and vegetable preparations","Dollars","81","units","0","v64476749","1.1.3.46","840","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Dairy products and eggs","Dollars","81","units","0","v64476750","1.1.3.47","1083","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Meat","Dollars","81","units","0","v64476751","1.1.3.48","1443","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Fish and seafood","Dollars","81","units","0","v64476752","1.1.3.49","260","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Non-alcoholic beverages and other food products","Dollars","81","units","0","v64476753","1.1.3.50","1587","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Food purchased from restaurants","Dollars","81","units","0","v54530542","1.1.3.5","2817","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Restaurant meals","Dollars","81","units","0","v64476754","1.1.3.51","2501","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Restaurant snacks and beverages","Dollars","81","units","0","v64476755","1.1.3.52","316","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Shelter","Dollars","81","units","0","v54530543","1.1.3.6","26308","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Principal accommodation","Dollars","81","units","0","v54530544","1.1.3.7","24400","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Owned living quarters","Dollars","81","units","0","v54530546","1.1.3.9","21014","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Mortgage paid for owned living quarters","Dollars","81","units","0","v64476760","1.1.3.57","14511","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Repairs and maintenance for owned living quarters","Dollars","81","units","0","v64476761","1.1.3.58","788","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Condominium fees for owned living quarters","Dollars","81","units","0","v64476762","1.1.3.59","424","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Property and school taxes for owned living quarters","Dollars","81","units","0","v64476763","1.1.3.60","2879","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Homeowners' insurance premiums for owned living quarters","Dollars","81","units","0","v64476764","1.1.3.61","1053","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other expenditures for owned living quarters","Dollars","81","units","0","v64476765","1.1.3.62","1360","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Commissions for sale of real estate owned by the household","Dollars","81","units","0","v64476766","1.1.3.63","484","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Legal fees related to owned living quarters","Dollars","81","units","0","v64476767","1.1.3.64","155","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Mortgage insurance premiums for owned living quarters","Dollars","81","units","0","v64476768","1.1.3.65","293","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Registration fees, renewal fees and early renewal or closing penalties for owned living quarters","Dollars","81","units","0","v64476769","1.1.3.67","100","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Transfer taxes and land registration fees for owned living quarters","Dollars","81","units","0","v64476770","1.1.3.68","270","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","All other expenses related to owned living quarters (excluding repairs and maintenance)","Dollars","81","units","0","v64476771","1.1.3.316","57","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Water, fuel and electricity for principal accommodation","Dollars","81","units","0","v54530547","1.1.3.10","3386","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Water and sewage for principal accommodation","Dollars","81","units","0","v64476772","1.1.3.69","521","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Electricity for principal accommodation","Dollars","81","units","0","v64476773","1.1.3.70","1775","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Natural gas for principal accommodation","Dollars","81","units","0","v64476774","1.1.3.71","821","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other fuel for principal accommodation","Dollars","81","units","0","v64476775","1.1.3.72","269","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other accommodation","Dollars","81","units","0","v54530548","1.1.3.11","1908","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Owned secondary residences","Dollars","81","units","0","v64476776","1.1.3.73","728","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Mortgage paid for owned secondary residences","Dollars","81","units","0","v64476777","1.1.3.74","308","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Property and school taxes, water and sewage charges for owned secondary residences","Dollars","81","units","0","v105964489","1.1.3.318","110","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Insurance premiums for owned secondary residences","Dollars","81","units","0","v64476779","1.1.3.76","47","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Electricity and fuel (e.g. natural gas and wood) for owned secondary residences","Dollars","81","units","0","v105964490","1.1.3.319","62","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences","Dollars","81","units","0","v105964491","1.1.3.320","21","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other expenses for owned secondary residences","Dollars","81","units","0","v64476781","1.1.3.78","179","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other owned properties","Dollars","81","units","0","v64476782","1.1.3.79","361","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Accommodation away from home","Dollars","81","units","0","v64476783","1.1.3.80","819","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Hotels and motels","Dollars","81","units","0","v64476784","1.1.3.81","457","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other accommodation away from home","Dollars","81","units","0","v64476785","1.1.3.82","362","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Household operations","Dollars","81","units","0","v54530549","1.1.3.12","5652","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Communications","Dollars","81","units","0","v54530550","1.1.3.13","2479","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Telephone","Dollars","81","units","0","v64476786","1.1.3.83","1788","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Landline telephone services","Dollars","81","units","0","v64476787","1.1.3.84","423","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Cell phone and pager services","Dollars","81","units","0","v64476788","1.1.3.85","1263","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Purchase of telephones and equipment","Dollars","81","units","0","v64476789","1.1.3.86","102","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Internet access services","Dollars","81","units","0","v64476790","1.1.3.87","588","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Digital services","Dollars","81","units","0","v64476791","1.1.3.88","62","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Postal, courier and other communication services","Dollars","81","units","0","v64476792","1.1.3.89","42","","","t","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Domestic and other custodial services (excluding child care)","Dollars","81","units","0","v64476793","1.1.3.90","196","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Pet expenses","Dollars","81","units","0","v64476794","1.1.3.91","829","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Pet food","Dollars","81","units","0","v64476795","1.1.3.92","332","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Purchase of pets and pet-related goods","Dollars","81","units","0","v64476796","1.1.3.93","104","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Veterinarian and other services","Dollars","81","units","0","v64476797","1.1.3.94","393","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Household cleaning supplies and equipment","Dollars","81","units","0","v64476798","1.1.3.95","213","","","","0"
"2014","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Detergent and other soaps","Dollars","81","units","0","v64476799","1.1.3.96","84","","","","0"
